"","isocode","income","gdp_per_capita_usd","unemployment_rate","inflation_rate","health_expenditure_pct_gdp","health_expenditure_per_capita","population","gdp_total_usd","date","totalvaccinations","peoplevaccinated","peoplefullyvaccinated","totalboosters","dailyvaccinationsraw","dailyvaccinations","totalvaccinationsperhundred","peoplevaccinatedperhundred","peoplefullyvaccinatedperhundred","totalboostersperhundred","dailyvaccinationspermillion","dailypeoplevaccinated","dailypeoplevaccinatedperhundred"
"387","ncl","High income",33516.363085906,10.71,2.20073235144786,10.0194025,3269.70385742,287123,9623318718.31459,2022,433977.642857143,188696.41025641,180599.307692308,93008.6896551724,10435,321.572602739726,149.667619047619,65.0771794871795,62.2846153846154,32.0768965517241,1108.99726027397,24.3945205479452,0.00833972602739726
"388","nzl","High income",49624.1816729553,3.776,3.94112060778728,10.0194025,3568.8379287675,5111300,253644079784.977,2021,3025442.68652038,1708882.36050157,1314396.69745223,31991.986784141,25903.1170886076,25425.44375,58.3466457680251,32.9561755485893,25.3485031847134,0.616563876651982,4903.378125,12403.628125,0.239175
"389","nzl","High income",48280.8114166238,3.729,5.73316283034957,10.0194025,3269.70385742,5223100,252175506110.168,2023,12032798.3140496,4301044.85950413,4153911.75925926,3557038.65289256,3081.09166666667,2549.82465753425,232.056611570248,82.9467768595041,80.1094444444444,68.5985123966942,492.024657534247,20.827868852459,0.000295081967213115
"390","nzl","High income",48216.5095836302,3.297,7.17222476016441,10.02858067,3568.8379287675,5117200,246733522841.353,2022,11103072.139726,4265228.03287671,4076979.10136986,2760865.00547945,10331.0328767123,10461.3561643836,214.126109589041,82.2563561643836,78.6258904109589,53.2442465753425,2017.5095890411,905.668493150685,0.0175013698630137
"391","nic","Lower middle income",2612.87066241288,4.716,8.38765854872536,8.356764315,210.608688355,6823613,17829218219.3591,2023,13568585.3125,6241693.73333333,6025456.6,2892531,10435,15241.5022421525,195.27625,89.828,86.718,41.63,2193.67264573991,1053.13004484305,0.0151031390134529
"392","nic","Lower middle income",2128.60980633198,6.118,4.92841396948968,9.59249973,204.21273804,6644741,14144060853.1362,2021,2255302.91304348,1457437.08695652,1027142.16666667,555673.615384615,10435,25409.9245901639,32.4569565217391,20.9752173913043,14.7816666666667,16.0124783861671,3657.06229508197,15937.8131147541,0.229324590163934
"393","nic","Lower middle income",2325.16737851871,4.961,10.4674244465991,8.95364857,208.47544861,6730654,15649897116.8965,2022,10963278.7704918,5836370.31147541,5126908.45901639,555673.615384615,0,11952.5150684932,157.781475409836,83.9952459016394,73.7855737704918,16.0124783861671,1720.20547945205,3596.94246575342,0.0517506849315068
"394","ner","Low income",642.937917863471,0.425,3.70097316425834,5.92793417,37.661224365,26159867,16819170420.5653,2023,7317816.33333333,6196821.66666667,5432533.66666667,555673.615384615,10435,781.872037914692,27.92,23.6433333333333,20.7266666666667,16.0124783861671,29.7440758293839,745.772511848341,0.00285781990521327
"395","ner","Low income",609.745147574878,0.418,4.22621791916392,4.35259724,26.50681686,25311973,15433852712.2963,2022,3496072.28571429,2866574.27272727,2219665.18181818,555673.615384615,10435,15540.2739726027,13.3390476190476,10.9381818181818,8.46818181818182,16.0124783861671,592.934246575343,13542.3808219178,0.0515479452054795
"396","ner","Low income",608.722439593808,0.78,3.8378680284051,5.81452751,35.39406204,24502140,14915002436.069,2021,428199.888888889,296522.111111111,148137.5,555673.615384615,10435,5519.95323741007,1.63333333333333,1.13166666666667,0.565,16.0124783861671,210.741007194245,4128.12589928058,0.0156510791366906
"397","nga","Lower middle income",2017.27486481527,5.45,16.9528457221608,4.07625723,81.87322235,218529286,440833635873.827,2021,4275986.09574468,3132340.91489362,2148327.26,555673.615384615,61964.1875,47088.357615894,1.95659574468085,1.4331914893617,0.9826,16.0124783861671,215.480132450331,32543.738410596,0.0148807947019867
"398","nga","Lower middle income",2139.37478476974,3.821,17.5244052090562,4.27090406,90.92185211,223150896,477403400101.174,2022,44530567.5142857,29792892.0571429,19425742.6,2668656.3,186047,250880.8,20.376,13.6328571428571,8.88885714285714,1.222,1147.98356164384,178218.646575342,0.0816301369863014
"399","nga","Lower middle income",1596.63696129001,3.074,17.5244052090562,4.2881484,79.713478085,227882945,363846332834.618,2023,123609984.5,87209237.75,74677095.5,14230339.125,10435,87981.6504854369,56.56125,39.905,34.17125,6.51125,402.653721682848,61157.4110032362,0.0282912621359223
"400","mkd","Upper middle income",7620.80296977508,15.801,3.23074912132919,8.5240345,636.65447998,1837114,14000283827.0154,2021,779344.694444444,438335.345070423,417896.324786325,25486.8888888889,10892.2588235294,5530.70440251572,37.225,20.9371126760563,19.9605128205128,1.21740740740741,2641.65094339623,2653.46855345912,0.126710691823899
"401","mkd","Upper middle income",7606.2375253797,14.476,14.2047173195833,7.6204114,561.69281006,1831712,13932436550.0883,2022,1843343.2,853436.875,835509.230769231,152678.258064516,10435,286.380821917808,88.0468,40.764375,39.9080769230769,7.29258064516129,136.745205479452,30.5917808219178,0.0014986301369863
"402","mkd","Upper middle income",8624.29360948531,13.174,9.36187249769016,7.50389433,465.57043457,1827816,15763621848.115,2023,1862813.66666667,854508,838116.666666667,161605,10435,2.08661417322835,88.9733333333333,40.8133333333333,40.0333333333333,7.72,1.02362204724409,1,0
"403","nor","High income",58049.6139606671,4.359,3.48388055266678,9.8142643,3568.8379287675,5408320,503367986030.268,2021,4407654.80821918,2454974.79726027,1847236.48888889,172285.444043321,26813.8136986301,26659.7452054795,81.1078630136986,45.1754520547945,33.9919444444444,3.16963898916968,4905.8,11752.7397260274,0.21627397260274
"404","nor","High income",58049.6139606671,3.231,5.76412317852272,7.94803333,3568.8379287675,5457127,593726965415.619,2022,11429162.0836013,4337007.78135048,4034065.55305466,3058088.74919614,7639.61639344262,7593.16719242902,210.314147909968,79.8078135048231,74.2331189710611,56.2734083601286,1397.2334384858,176.984227129338,0.00330914826498422
"405","nor","High income",58049.6139606671,4.424,1.28658490708005,11.42416382,3568.8379287675,5379475,367633418886.627,2020,375.181818181818,375.181818181818,1541441.84210526,555673.615384615,133.722222222222,38.3448275862069,0.00545454545454545,0.00545454545454545,39.9728125,16.0124783861671,6.96551724137931,38.3448275862069,0.000655172413793103
"406","omn","High income",16784.8630630058,2.94,-0.40640291946585,5.11922884,859.24969482,4522497,75909492847.8544,2020,4159.75,4159.75,1541441.84210526,555673.615384615,1599.66666666667,1636.33333333333,0.09,0.09,39.9728125,16.0124783861671,357.666666666667,1636.33333333333,0.0356666666666667
"407","omn","High income",19403.4600160211,1.9,1.68221185876085,4.37028217,856.42144775,4500424,87323797139.1417,2021,1123222.17105263,659216.671052632,482179.967213115,32412,1674.5,16820.7452054795,24.5444736842105,14.405,10.537868852459,0.71,3675.61095890411,8554.64931506849,0.186879452054795
"408","omn","High income",23665.6394740852,3.3,2.5061425061425,2.9162159,706.92224121,4730226,111943823146.944,2022,6915085.64705882,3216670.5,3019851.80952381,756095.857142857,10435,3229.71140939597,151.107058823529,70.289,65.9895238095238,16.5228571428571,705.738255033557,519.208053691275,0.0110234899328859
"409","pak","Lower middle income",1455.31922370186,6.338,9.49621056124947,2.99015832,42.79639816,239477801,348516647445.148,2021,64018737.8357143,46453109.1603053,31739427.5959596,555673.615384615,862534.585714286,462401.725903614,27.1465714285714,19.6980152671756,13.4589898989899,16.0124783861671,1960.72590361446,286651.373493976,0.121557228915663
"410","pak","Lower middle income",1538.3228133171,5.485,17.5244052090562,2.90434051,38.76602173,243700667,374890295666.694,2022,259926286.610577,132952343.927536,116644749.253165,25232079.7512953,463600.612903226,449201.117808219,110.219759615385,56.377922705314,49.4621518987342,10.699481865285,1904.81095890411,163034.854794521,0.0690904109589041
"411","pak","Lower middle income",1365.27743222493,5.408,17.5244052090562,3.344135165,71.046028135,247504495,337912301397.727,2023,337682014.558824,164677860.548387,139991033,51355058.1428571,10435,73903.2012578616,143.192058823529,69.831935483871,59.3631428571429,21.7765714285714,313.383647798742,34283.4842767296,0.0144496855345912
"412","pan","High income",15509.8069109784,10.177,1.63070337301898,9.13571072,1417.1541748,4345405,67396392500,2021,1682843.3375,942191.772151899,875526.403225806,125670.846153846,6443.02857142857,18010.6260869565,38.172125,21.3718987341772,19.8583870967742,2.85153846153846,4085.3652173913,9061.53913043478,0.205550724637681
"413","pan","High income",17332.4360742988,8.086,2.85965128834711,8.46561432,1472.04638672,4400773,76276116700,2022,8012445.75510204,3421519.875,3047459.65306122,1538801.375,16303.5,6805.09589041096,181.74693877551,77.6104166666667,69.1248979591837,34.905,1543.59452054795,1090.55342465753,0.0247753424657534
"414","pan","High income",18686.4050961265,6.544,1.48641355277038,7.48661852,1270.97814941,4458759,83318176900,2023,8768789.625,3526655.5,3169118.5,2025097.875,10435,1491.56060606061,198.9025,79.99625,71.88375,45.935,338.409090909091,104.44696969697,0.00222727272727272
"415","png","Lower middle income",2607.57861884395,3.003,4.48359014042398,2.33994722,61.02529907,10012896,26109413522.3081,2021,136810.192307692,91585.1538461538,90450.0769230769,555673.615384615,10435,1839.60144927536,1.34961538461538,0.903461538461538,0.891538461538462,16.0124783861671,181.333333333333,1034.36956521739,0.0102282608695652
"416","png","Lower middle income",3101.71063200047,2.689,5.25323922215241,2.61825109,81.11356354,10203169,31647277767.3976,2022,612149.5,330202.235294118,270054.911764706,26956,10435,552.18904109589,6.03588235294118,3.25705882352941,2.66294117647059,0.265333333333333,54.4931506849315,228.33698630137,0.00230136986301369
"417","png","Lower middle income",2957.68262498549,2.661,2.29869991296791,5.15676308,135.42979431,10389635,30729242919.4411,2023,723802.090909091,375426.909090909,314946.363636364,33428.8181818182,10435,229.818181818182,7.13636363636364,3.70272727272727,3.10545454545455,0.329090909090909,22.6528925619835,106.487603305785,0.001099173553719
"418","pry","Upper middle income",5976.9317978996,7.311,4.787983101236,8.03277016,480.11322021,6684182,39950899938.7482,2021,1483437.77725118,979813.2,496024.911330049,126617.272727273,21607.9,21797.1698717949,21.8771090047393,14.4498571428571,7.31492610837438,1.86727272727273,3214.58974358974,11116.8814102564,0.163948717948718
"419","pry","Upper middle income",6205.62595379319,6.755,9.76556667164402,7.73804235,480.19396973,6760464,41952910858.0846,2022,8713001.82926829,3841130.58064516,3368220.61764706,1468716.725,33555,7371.95342465753,128.496585365854,56.6483870967742,49.6741176470588,21.6605,1087.17808219178,1394.59178082192,0.0205643835616438
"420","pry","Upper middle income",6276.35113919957,5.794,4.63202285403356,6.868320705,478.728759765,6844146,42956263543.9482,2023,9575008.08333333,3985694,3541136.7,2050649.16666667,10109,1824.75,141.208333333333,58.781,52.224,30.2408333333333,269.05303030303,126.090909090909,0.00188636363636363
"421","per","Upper middle income",6826.9720069846,5.097,4.27166381536798,6.67921352,455.69836426,33155882,226354278280.885,2021,17046594.4110429,9485968.79754601,7773834.16393443,1201852.94871795,157199.323076923,155440.815384615,50.0639570552147,27.8595398773006,22.8310163934426,3.52974358974359,4565.12923076923,76389.4523076923,0.224326153846154
"422","per","Upper middle income",7906.58502858,4.899,6.45561348369586,6.868320705,478.728759765,33845617,267603248655.253,2023,89573580.3343023,30468252.0203488,28638381.9186046,30466946.3953488,13487.1976744186,13555.7005813953,263.067936046512,89.4820639534884,84.1079069767442,89.4779651162791,398.122093023256,956.546511627907,0.00293023255813953
"423","per","Upper middle income",7363.27206939639,3.85,8.33370630096231,6.0930872,445.85757446,33475438,246488757636.211,2022,75618853.0246575,29044877.4931507,26964899.739726,19609075.7917808,97751.6328767123,99428.3726027397,222.084630136986,85.3017808219178,79.193095890411,57.5895342465753,2920.12876712329,14992.2109589041,0.0440301369863014
"424","phl","Lower middle income",3804.8725797521,2.222,5.97802515541409,5.10629606,194.05615234,114891199,437146372729.942,2023,172203001.7,78902246.7777778,74443584.1,21788860,10435,179057.576923077,149.017,68.2788888888889,64.419,18.856,1549.42307692308,39314.2948717949,0.0340512820512821
"425","phl","Lower middle income",3484.38593882819,3.398,3.92718022100332,5.97500563,208.192276,113100950,394087359848.11,2021,29424138.5136612,6335956.80808081,13851183.9109589,921494.375,387333.304347826,349716.196078431,25.4628415300546,5.48292929292929,11.9859589041096,0.798125,3026.29411764706,196080.918300654,0.169712418300654
"426","phl","Lower middle income",3548.06930572116,2.598,5.82115811213955,5.15676308,182.93429565,113964338,404353369604.631,2022,143497549.892308,76324235.1851852,65215211.0895522,12443517.4583333,726428,171931.408219178,124.177384615385,66.0485185185185,56.4346268656716,10.7680555555556,1487.82739726027,50305.7780821918,0.043441095890411
"427","pol","High income",15987.5753654045,3.155,3.37446972618589,6.49677992,1025.98486328,37899070,32389335868.1661,2020,23050,23050,1541441.84210526,555673.615384615,15200,12216.6666666667,0.06,0.06,39.9728125,16.0124783861671,306.333333333333,12216.6666666667,0.0306666666666667
"428","pol","High income",18635.5104895754,3.268,5.05502704719272,6.43857718,1183.30236816,36981559,32389335868.1661,2021,23734896.2491694,12981114.4749164,11673217.9825175,3346331.59649123,130135.873469388,127549.361643836,59.5497674418605,32.5690635451505,29.2875524475524,8.39543859649123,3200.19178082192,59148.4410958904,0.148402739726027
"429","pol","High income",18891.2121169279,2.811,14.4294507575758,6.39626455,1193.13061523,36821749,32389335868.1661,2022,54920130.0504451,22656376.8447761,22381065.5863095,12666556.2522255,30158.4694533762,30717.1232876712,137.792492581602,56.8436417910448,56.1530654761905,31.779881305638,770.679452054795,3433.21917808219,0.00860821917808219
"430","pol","High income",22056.6661704127,2.743,11.5289127961105,7.00451565,1543.71240234,36687353,32389335868.1661,2023,57976892.9215686,22873673.8644068,22645506.7253521,15344004.5566667,809.627516778523,825.78025477707,145.46160130719,57.3902033898305,56.8174295774648,38.4976,20.7197452229299,95.8025477707006,0.000184713375796178
"431","prt","High income",24620.519556875,6.011,7.83269124233323,10.46883011,2580.75634766,10434332,256898675068.927,2022,24902116.3846154,9753922,8834514.67307692,6522166.15384615,10435,22437.002739726,242.454423076923,94.9671153846154,86.015,63.5021153846154,2184.52602739726,1087.44383561644,0.0106575342465753
"432","prt","High income",24711.4510062111,6.577,1.26565719069044,11.1236763,2760.16503906,10361831,256055879091.139,2021,9394962.49056604,5290850.1509434,4250248.96226415,348846.981132075,10435,54640.6373626374,91.4715094339623,51.5130188679245,41.3816981132075,3.39660377358491,5319.98351648352,25881.2335164835,0.251986263736264
"433","prt","High income",27331.2094945255,6.509,4.31128191898672,10.00331116,2743.57739258,10578174,289114289663.542,2023,28224621.6923077,9792418.07692308,8908602.41025641,7055181.12820513,10435,871.698529411765,274.803076923077,95.3410256410256,86.7374358974359,68.6905128205128,84.8676470588235,76.2830882352941,0.000595588235294118
"434","qat","High income",58049.6139606671,0.14,2.30446565742003,2.8927927,1847.00231934,2504910,179732009554.846,2021,3399858.33207547,1722645.41269841,1405429.824,555673.615384615,18029.4658119658,14162.7232876712,126.148226415094,63.9166666666667,52.14712,16.0124783861671,5254.89589041096,7670.9905362776,0.284643533123028
"435","qat","High income",51683.5054353851,0.14,-2.5403150300476,3.81872201,1967.15197754,2794148,144411363345.27,2020,0,1755701.5,1541441.84210526,555673.615384615,10435,1351,0,45.032868852459,39.9728125,16.0124783861671,501,1084.48754280822,0.0271931506849315
